name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Tarik Black","Los Angeles Lakers",2017-01-06,2016,2528393,1610612747,400899970,2,10,08,1,"Cutting Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,2,11,48,1,"Cutting Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-15,2016,4298,1610612747,400900033,3,8,32,1,"Cutting Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-08,2016,2528393,1610612747,400899988,3,1,13,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-04,2016,2580365,1610612747,400899528,2,7,31,1,"Cutting Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-11,2016,3064514,1610612747,400899802,1,1,17,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",10,11,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-03-26,2016,2580365,1610612747,400900491,4,8,57,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",8,11,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-12,2016,3059281,1610612747,400900385,2,9,30,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-10,26,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-22,2016,2528393,1610612747,400899661,2,11,29,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-23,8,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-01-06,2016,3136776,1610612747,400899970,1,7,34,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Miami Heat",1,8,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-20,2016,4298,1610612747,400900070,1,8,50,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-7,16,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-02,2016,2429,1610612747,400899726,3,9,34,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Toronto Raptors",2,16,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-25,2016,2580365,1610612747,400899688,3,0,45,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Golden State Warriors",1,1,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-11-29,2016,3913176,1610612747,400899713,4,11,20,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",0,21,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-10-26,2016,4298,1610612747,400899415,2,6,10,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",8,18,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-03-07,2016,3136776,1610612747,400900342,4,3,18,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Dallas Mavericks",4,2,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-12-27,2016,3913176,1610612747,400899917,4,11,05,1,"Cutting Layup Shot","2PT Field Goal",0,"Utah Jazz",8,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-20,2016,2528426,1610612747,400900070,3,3,03,1,"Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",13,0,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-10-30,2016,25,1610612747,400899490,1,1,06,0,"Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",20,11,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-03-19,2016,2528426,1610612747,400900438,4,6,36,1,"Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-8,6,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-19,2016,3059281,1610612747,400900438,2,9,45,1,"Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",1,16,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-28,2016,2528393,1610612747,400900505,3,2,53,1,"Cutting Layup Shot","2PT Field Goal",3,"Washington Wizards",21,31,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-20,2016,3064514,1610612747,400900070,4,3,30,1,"Cutting Layup Shot","2PT Field Goal",2,"Indiana Pacers",-20,8,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-27,2016,6618,1610612747,400899917,2,6,59,1,"Cutting Layup Shot","2PT Field Goal",0,"Utah Jazz",-5,3,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-25,2016,2429,1610612747,400899688,3,10,02,1,"Cutting Layup Shot","2PT Field Goal",0,"Golden State Warriors",-2,6,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-02-26,2016,4017837,1610612747,400900280,2,8,05,1,"Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-11,6,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-03,2016,,1610612747,400899737,2,1,24,1,"Cutting Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-6,-1,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-12-25,2016,3136776,1610612747,400899902,1,4,27,1,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-10,6,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-01-08,2016,3136776,1610612747,400899988,4,1,32,1,"Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,1,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-03,2016,,1610612747,400900313,4,11,39,1,"Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",-24,11,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-02,2016,2528393,1610612747,400899446,2,2,17,1,"Cutting Layup Shot","2PT Field Goal",0,"Washington Wizards",4,-1,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-31,2016,3243,1610612747,400900150,1,11,23,1,"Cutting Layup Shot","2PT Field Goal",0,"Denver Nuggets",-7,-2,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-12,2016,2580365,1610612747,400899809,2,7,38,1,"Cutting Layup Shot","2PT Field Goal",2,"Sacramento Kings",24,-1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-23,2016,,1610612747,400899885,3,3,07,1,"Cutting Layup Shot","2PT Field Goal",2,"Orlando Magic",20,0,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-15,2016,3243,1610612747,400900033,3,8,09,1,"Cutting Layup Shot","2PT Field Goal",0,"Detroit Pistons",-5,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-17,2016,4017837,1610612747,400900422,2,10,04,1,"Cutting Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-18,11,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-29,2016,3064514,1610612747,400899933,2,5,44,1,"Cutting Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-24,16,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-17,2016,3243,1610612747,400899844,3,6,16,1,"Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",1,11,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-21,2016,2528393,1610612747,400900453,2,8,59,0,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-26,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-17,2016,3064514,1610612747,400899844,1,3,07,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-6,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-15,2016,3064514,1610612747,400899607,2,3,36,1,"Cutting Layup Shot","2PT Field Goal",2,"Brooklyn Nets",21,13,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-03,2016,3064514,1610612747,400899453,2,0,04,1,"Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-16,18,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-02-15,2016,2429,1610612747,400900250,2,8,43,1,"Cutting Layup Shot","2PT Field Goal",0,"Phoenix Suns",6,-5,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-09,2016,,1610612747,400899786,2,10,51,1,"Cutting Layup Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-01,2016,4298,1610612747,400899387,2,4,04,1,"Cutting Layup Shot","2PT Field Goal",1,"Toronto Raptors",1,13,0,0.00,,0.00,0.00
"Tyler Ennis","Los Angeles Lakers",2017-03-24,2016,3059281,1610612747,400900475,4,8,13,0,"Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",11,0,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-12-23,2016,3136776,1610612747,400899885,1,9,34,0,"Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",-9,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-15,2016,3064514,1610612747,400900033,3,11,28,0,"Cutting Layup Shot","2PT Field Goal",1,"Detroit Pistons",-13,-2,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-09,2016,,1610612747,400899786,1,3,11,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",11,11,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-30,2016,,1610612747,400900518,2,8,08,0,"Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-6,13,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-02,2016,3243,1610612747,400899509,3,1,53,1,"Cutting Layup Shot","2PT Field Goal",1,"Atlanta Hawks",15,7,0,0.00,,0.00,0.00
"David Nwaba","Los Angeles Lakers",2017-03-13,2016,,1610612747,400900393,1,8,25,0,"Cutting Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-02,2016,3064514,1610612747,400899509,4,3,38,1,"Cutting Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-1,-5,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-03-07,2016,3064514,1610612747,400900342,2,6,01,1,"Cutting Layup Shot","2PT Field Goal",0,"Dallas Mavericks",-1,-6,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2017-01-14,2016,6618,1610612747,400900022,1,0,05,0,"Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-9,3,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2017-01-06,2016,6618,1610612747,400899970,1,0,34,1,"Cutting Layup Shot","2PT Field Goal",1,"Miami Heat",14,8,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-05,2016,6618,1610612747,400899755,4,7,32,1,"Cutting Layup Shot","2PT Field Goal",0,"Utah Jazz",-5,1,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-15,2016,2528426,1610612747,400900033,4,4,44,1,"Cutting Layup Shot","2PT Field Goal",1,"Detroit Pistons",8,8,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-12-29,2016,3136776,1610612747,400899933,1,3,08,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-13,3,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-09,2016,4298,1610612747,400899786,3,11,37,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",-16,8,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-10-30,2016,3064514,1610612747,400899490,1,10,55,1,"Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-4,16,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-01,2016,4298,1610612747,400899498,2,2,14,0,"Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-14,8,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-15,2016,3913176,1610612747,400900033,1,1,23,0,"Cutting Layup Shot","2PT Field Goal",1,"Detroit Pistons",-10,13,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-14,2016,2528393,1610612747,400900022,4,7,10,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",27,2,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-14,2016,3913176,1610612747,400900022,3,7,51,0,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",22,11,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-29,2016,6618,1610612747,400899933,2,10,32,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",0,18,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-29,2016,,1610612747,400899933,4,10,17,1,"Cutting Layup Shot","2PT Field Goal",0,"Dallas Mavericks",1,3,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-29,2016,6618,1610612747,400899933,3,3,36,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-7,18,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-06,2016,3913176,1610612747,400899970,4,1,28,1,"Cutting Layup Shot","2PT Field Goal",2,"Miami Heat",-21,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-12-22,2016,2528426,1610612747,400899881,4,6,00,1,"Cutting Layup Shot","2PT Field Goal",1,"Miami Heat",9,16,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-11,2016,2580365,1610612747,400899802,1,2,05,0,"Cutting Layup Shot","2PT Field Goal",3,"New York Knicks",-28,16,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-11,2016,3064514,1610612747,400899802,3,9,45,0,"Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",-3,16,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-17,2016,4298,1610612747,400899844,3,9,28,0,"Cutting Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-11,23,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-02,2016,3136776,1610612747,400899509,3,6,36,1,"Cutting Layup Shot","2PT Field Goal",0,"Atlanta Hawks",6,2,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-29,2016,2528393,1610612747,400899713,2,8,11,1,"Cutting Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,7,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-08,2016,3243,1610612747,400899988,2,3,30,1,"Cutting Layup Shot","2PT Field Goal",0,"Orlando Magic",-7,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-11,2016,4298,1610612747,400899802,3,7,54,1,"Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",8,16,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-01,2016,4298,1610612747,400899498,1,5,03,1,"Cutting Layup Shot","2PT Field Goal",0,"Indiana Pacers",2,7,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-14,2016,2528426,1610612747,400900022,1,1,53,0,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",19,-1,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-22,2016,2429,1610612747,400900083,2,7,33,1,"Cutting Layup Shot","2PT Field Goal",0,"Dallas Mavericks",9,2,0,0.00,,0.00,0.00
"Corey Brewer","Los Angeles Lakers",2017-03-12,2016,3191,1610612747,400900385,4,11,36,0,"Cutting Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-18,18,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-03,2016,3064514,1610612747,400899453,3,5,37,1,"Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-3,13,0,0.00,,0.00,0.00
"Corey Brewer","Los Angeles Lakers",2017-03-12,2016,3191,1610612747,400900385,4,8,35,1,"Cutting Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",0,21,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-08,2016,3913176,1610612747,400899988,3,2,13,1,"Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",3,16,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-15,2016,4017837,1610612747,400900405,1,10,25,0,"Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",9,8,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,2,9,21,1,"Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",1,11,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-30,2016,2528426,1610612747,400899719,2,11,04,1,"Cutting Layup Shot","2PT Field Goal",1,"Chicago Bulls",-1,11,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-14,2016,2528393,1610612747,400900022,2,5,05,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",22,3,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-02-03,2016,2528426,1610612747,400900156,2,3,58,1,"Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",22,-1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-02-10,2016,,1610612747,400900207,2,9,40,1,"Cutting Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",2,2,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-02-03,2016,2528393,1610612747,400900156,3,8,32,1,"Cutting Layup Shot","2PT Field Goal",1,"Boston Celtics",-17,-1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-03,2016,3064514,1610612747,400899453,3,5,56,1,"Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",3,13,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-02-24,2016,2528426,1610612747,400900267,2,11,10,1,"Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-2,21,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-28,2016,4017837,1610612747,400900505,1,10,53,1,"Cutting Layup Shot","2PT Field Goal",2,"Washington Wizards",-23,13,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-11,2016,2429,1610612747,400899802,4,4,04,1,"Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",8,11,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-20,2016,2580365,1610612747,400899648,2,11,40,1,"Cutting Layup Shot","2PT Field Goal",0,"Chicago Bulls",8,1,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-20,2016,3243,1610612747,400899861,2,2,13,1,"Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",1,2,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-10-30,2016,2528426,1610612747,400899490,2,10,11,1,"Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-4,21,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-12-17,2016,3913176,1610612747,400899844,1,0,40,1,"Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-4,-11,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2016-11-06,2016,2528393,1610612747,400899542,2,10,38,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",-8,18,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-06,2016,4298,1610612747,400899542,2,4,36,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",-15,8,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-27,2016,,1610612747,400899917,4,9,23,1,"Cutting Layup Shot","2PT Field Goal",1,"Utah Jazz",1,11,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-02-03,2016,4298,1610612747,400900156,1,4,18,1,"Cutting Layup Shot","2PT Field Goal",1,"Boston Celtics",-9,16,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-15,2016,2528393,1610612747,400900033,2,10,46,1,"Cutting Layup Shot","2PT Field Goal",1,"Detroit Pistons",-18,8,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-02-15,2016,2429,1610612747,400900250,1,2,09,0,"Cutting Layup Shot","2PT Field Goal",2,"Phoenix Suns",-20,0,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-03-26,2016,3064514,1610612747,400900491,3,5,44,0,"Cutting Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-18,1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-07,2016,,1610612747,400899768,2,3,26,1,"Cutting Layup Shot","2PT Field Goal",2,"Houston Rockets",14,16,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-03-03,2016,2528426,1610612747,400900313,3,4,35,1,"Cutting Layup Shot","2PT Field Goal",1,"Boston Celtics",8,6,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-06,2016,2429,1610612747,400899970,3,10,12,1,"Cutting Layup Shot","2PT Field Goal",1,"Miami Heat",13,6,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-10-26,2016,4298,1610612747,400899415,1,10,21,1,"Cutting Layup Shot","2PT Field Goal",2,"Houston Rockets",-20,8,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-23,2016,2429,1610612747,400899885,1,4,09,0,"Cutting Layup Shot","2PT Field Goal",2,"Orlando Magic",-17,13,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-06,2016,4298,1610612747,400899542,3,11,47,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",5,13,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-05,2016,,1610612747,400899755,2,9,11,1,"Cutting Layup Shot","2PT Field Goal",0,"Utah Jazz",1,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-10-30,2016,3064514,1610612747,400899490,4,5,13,1,"Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",0,16,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-28,2016,2528393,1610612747,400900505,3,3,29,1,"Cutting Layup Shot","2PT Field Goal",1,"Washington Wizards",-10,16,0,0.00,,0.00,0.00
"Thomas Robinson","Los Angeles Lakers",2016-12-03,2016,6618,1610612747,400899737,2,6,09,0,"Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",2,21,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-12-03,2016,2528426,1610612747,400899737,3,4,08,1,"Cutting Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-9,0,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-03-05,2016,3913176,1610612747,400900328,3,11,41,1,"Cutting Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-3,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-03-03,2016,3064514,1610612747,400900313,3,10,31,1,"Cutting Layup Shot","2PT Field Goal",1,"Boston Celtics",-11,-2,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-10-26,2016,3243,1610612747,400899415,1,8,28,0,"Cutting Layup Shot","2PT Field Goal",2,"Houston Rockets",-24,13,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-12-09,2016,2528426,1610612747,400899786,1,11,03,1,"Cutting Layup Shot","2PT Field Goal",0,"Phoenix Suns",0,-5,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-03,2016,,1610612747,400899737,2,3,11,1,"Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,-1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-07,2016,,1610612747,400899768,1,2,33,1,"Cutting Layup Shot","2PT Field Goal",2,"Houston Rockets",10,26,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-18,2016,2580365,1610612747,400899632,2,8,51,1,"Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",10,1,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-03-17,2016,4017837,1610612747,400900422,3,7,15,1,"Cutting Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",-33,6,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-12,2016,3136776,1610612747,400899579,3,7,24,1,"Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-9,8,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-03-03,2016,3064514,1610612747,400900313,2,5,50,1,"Cutting Layup Shot","2PT Field Goal",2,"Boston Celtics",-28,0,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-01,2016,3064514,1610612747,400899498,1,7,17,1,"Cutting Layup Shot","2PT Field Goal",2,"Indiana Pacers",-19,7,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-03-30,2016,2528393,1610612747,400900518,1,3,49,1,"Cutting Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",14,16,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-02,2016,2580365,1610612747,400899726,1,3,05,1,"Cutting Layup Shot","2PT Field Goal",2,"Toronto Raptors",20,16,0,0.00,,0.00,0.00
